description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                When it comes to love, Paul Matthews and Diane Farrow, two highly educated and talented scientists don't know a thing. Looking at their geeky demeanor's it's easy to see why. Despite the fact that both are neighbors, share the same interests and both are psychobiologists who study primates, neither is really aware of the other romantically until Paul, who is terribly shy around women, goes to gypsy Madame Ruth in desperation and asks for help. She reads his palm and tells him that he needs a woman; she then hands him Love Potion No. 8 which will attract women like flies to honey. This romantic comedy chronicles what happens to him (and Diane) when, after experimenting on animals, they decide to try it on themselves. Though the changes only last four hours per dose, they are truly remarkable and the two agree to separate for three weeks and then come back together to compare results. The time passes quickly and wonderfully for them and when they finally reunite both have changed for the better. Just for fun, they decide to go out with each other. They do not drink the potion, but still have a wonderful and passionate night. This leads Paul to propose to Diane. Unfortunately, she thinks she loves another, a man who is really more interested in exploiting the potion for money than he is in her. He ends up buying up all of Madame Ruth's latest batch. Paul goes back to her and explains his problem and that is when Ruth hands him the potent Love Potion No. 9, which can manifest true love. Quickly, he takes it and sets off to find Diane before she makes a terrible mistake.
            ","PG-13
                    ",Dale Launer,NA,NA,Dale Launer,NA,NA,NA,"Nov 13, 1992
                        ","May 1, 2001
                        ","
                            96 minutes
                        ","
                        Twentieth Century Fox Home Entertainment
                    ","
                Tate Donovan
            ","
                Sandra Bullock
            ","
                Mary Mara
            ","
                Dale Midkiff
            ","
                Hillary B. Smith
            ","
                Dylan Baker
            ",Love Potion No. 9,NA,No consensus yet.,"
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",27,11,43,34,132507,3.73,0,0,3.12,617,815,2686,https://www.rottentomatoes.com/m/love_potion_no_9
"
                Commercial director Noam Murro makes the leap to feature films with this comedy drama concerning an aging professor-turned-bitter eccentric due to the death of his longtime wife. Ever since his wife passed away, Lawrence Wetherhold (Dennis Quaid) has become overly acerbic and self-absorbed. He's alienated his son (Ashton Holmes) and transformed his daughter (Ellen Page) into a friendless overachiever. Now, at the precise moment Lawrence thought he had finally figured it all out, his life comes crashing down all around him as he falls for a former student (Sarah Jessica Parker) and his shiftless adopted brother (Thomas Haden Church) comes knocking on the door in search of a place to stay. Though Lawrence always relied on his intelligence to get him out of life's little jams in the past, it's going to take quite a bit more than intellectual thinking to move past this sticky stage in his suddenly chaotic life. David Denman and Christine Lahti co-star in this romantic comedy drama, which serves as the screenwriting debut of Goats and Modern Ranch Living author Mark Jude Poirier. ~ Jason Buchanan, Rovi
            ","R (for language, brief teen drug and alcohol use, and for some sexuality)
                    ",Noam Murro,NA,NA,Mark Jude Poirier,Noam Murro,NA,NA,"Apr 11, 2008
                        ","Aug 12, 2008
                        ","
                            95 minutes
                        ","
                        Miramax Films
                    ","
                Dennis Quaid
            ","
                Sarah Jessica Parker
            ","
                Thomas Haden Church
            ","
                Ellen Page
            ","
                Ashton Holmes
            ","
                Christine Lahti
            ","
                                Smart People
                            ",2008,"Despite its sharp cast and a few laughs, Smart People is too thinly plotted to fully resonate.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",49,149,39,102,140062,5.66,5.6,43,3.01,3482,5360,34531,https://www.rottentomatoes.com/m/1192938-smart_people
"
                A professional collaboration between a popular lyricist and a washed-up musician takes a decidedly personal turn as the pair gradually finds their relationship developing into something much deeper in a romantic comedy directed by Marc Lawrence and starring Drew Barrymore and Hugh Grant. Alex Fletcher (Grant) may have been all the rage in the 1980s, but these days he's lucky to get a gig playing at the local county fair. Just when it seems as if things couldn't get any more bleak for the dejected has-been rocker, reigning pop diva Cora Corman (Haley Bennett) offers Alex the opportunity of a lifetime -- write and record a duet to be sung with her and watch his career receive a much-needed boost as the nostalgia-crazed public laps it up. Little does Cora realize that not only has it been years since Alex has written a song, but he's never actually written a single lyric. Now, if he hopes to make the comeback needed to save him from a life of complete and utter obscurity, Alex will have to craft a radio-friendly hit in a matter of mere days. Luckily for Alex, his quirky plant-keeper Sophie Fisher (Barrymore) has quite a way with words and may possess just the kind of songwriting talent needed to make such a hit happen. Unfortunately the beguiling Sophie is still reeling from a recent break-up with newly famous novelist Sloan Cates (Campbell Scott), and she isn't quite sure if she's ready for any kind of collaboration right now -- romantic or otherwise. Despite Alex's hesitation to commit and Sophie's reluctance to collaborate, the pair quickly discovers that a little chemistry can go a long way in healing the wounds of the past and laying the foundation for a much-deserved future of happiness and success. ~ Jason Buchanan, Rovi
            ","PG-13 (for some sexual content)
                    ",Marc Lawrence (II),NA,NA,Marc Lawrence (II),NA,NA,NA,"Feb 14, 2007
                        ","May 8, 2007
                        ","
                            96 minutes
                        ","
                        Warner Bros. Pictures
                    ","
                Hugh Grant
            ","
                Drew Barrymore
            ","
                Brad Garrett
            ","
                Kristen Johnston
            ","
                Campbell Scott
            ","
                Scott Porter
            ","
                                Music and Lyrics
                            ",2007,Music & Lyrics is a light and pleasant romantic comedy that succeeds because of the considerable charm of its co-stars. The music segments featuring Hugh Grant are worth the price of admission.,"
                        
                        Comedy, 
                        
                        Romance
                        
                    ",63,168,68,514,141408,5.95,5.73,44,3.65,34747,16193,143374,https://www.rottentomatoes.com/m/music_and_lyrics
"
                Michael Caine's first starring role was a foray into dramatic irony, scripted by Bill Naughton from his novel and play. Alfie (Caine) is a charming, rogueish Cockney who cannot get his fill of women. He uses them without shame or malice, jumping from one promiscuous female's bed to another without much thought or feeling. Of course, Alfie's not as carefree as he would have the audience -- to whom he often speaks directly -- think: he treats his pregnant, common-law wife, Gilda (Julia Foster), quite shabbily, and has an affair with a married woman (Vivien Merchant) that leaves her pregnant, for which Alfie arranges an abortion. In the end, Alfie never finds lasting meaning or pleasure but remains an unrepentant, if low-class, Don Juan. Caine was Oscar-nominated for his performance.
            ","PG
                    ",Lewis Gilbert,NA,NA,Bill Naughton,NA,NA,NA,"Aug 24, 1966
                        ","Feb 27, 2001
                        ","
                            113 minutes
                        ","
                        Paramount Pictures
                    ","
                Michael Caine
            ","
                Millicent Martin
            ","
                Julia Foster
            ","
                Shirley Ann Field
            ","
                Vivien Merchant
            ","
                Shelley Winters
            ","
                                Alfie
                            ",1966,"Anchored by Michael Caine's charmingly droll performance, Alfie is an equally raucous and heart-rending portrait of romance in the Swinging '60s.","
                        
                        Classics, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",96,27,76,14,132474,7.98,7.62,6,3.78,1169,361,2430,https://www.rottentomatoes.com/m/1000581-alfie
"
                This romantic fantasy from writer, director, and producer James F. Robinson, stars Brendan Fraser as Fletcher McBracken, a starry-eyed San Antonio puppeteer who, like his father and grandfather before him, has a mystical vision of the woman he's fated to marry. Believing that she'll be found in ""Formosa"" (the one-time name of Taiwan), Fletcher books a flight. During a stopover in L.A., however, he learns of a trendy bar called Formosa and decides to check it out. Sure enough, Fletcher sees his dream girl, Rosalyn Willoughby (Joanna Going), a con artist on the lookout for a new mark, a millionaire from Texas. Assuming that Fletcher is the man she's supposed to bilk, Rosalyn accompanies him to San Antonio, where she meets his tuba-playing grandmother (Celeste Holm) and his eccentric friends, including the Tree Man (Lou Rawls). Charmed against her will by Fletcher, Rosalyn considers a real romance with the daffy artist, but each of them has some revelations to make before a real relationship can begin.
            ","PG-13
                    ",James F. Robinson,NA,NA,James F. Robinson,NA,NA,NA,"May 1, 1998
                        ","May 1, 2001
                        ","
                            110 minutes
                        ","
                        October Films
                    ","
                Brendan Fraser
            ","
                Joanna Going
            ","
                Celeste Holm
            ","
                Ann Magnuson
            ","
                Lou Rawls
            ","
                Angus Macfadyen
            ","
                                Still Breathing
                            ",1998,No consensus yet.,"
                        
                        Comedy, 
                        
                        Romance
                        
                    ",62,13,78,3,133446,5.62,5.5,5,4.02,158,45,492,https://www.rottentomatoes.com/m/still_breathing
"
                Set amidst the bohemian high society of 1920s England, Vita & Virginia tells the scintillating true story of a literary love affair that fueled the imagination of one of the 20th century's most celebrated writers. Vita Sackville-West (Gemma Arterton) is the brash, aristocratic wife of a diplomat who refuses to be constrained by her marriage, defiantly courting scandal through her affairs with women. When she meets the brilliant but troubled Virginia Woolf (Elizabeth Debicki), she is immediately attracted to the famed novelist's eccentric genius and enigmatic allure. So begins an intense, passionate relationship marked by all-consuming desire, intellectual gamesmanship, and destructive jealousy that will leave both women profoundly transformed and inspire the writing of one of Woolf's greatest works.
            ","NR
                    ",Chanya Button,NA,NA,Eileen Atkins,Chanya Button,NA,NA,"Aug 23, 2019
                        ","Aug 30, 2019
                        ","
                            110 minutes
                        ","
                        IFC Films
                    ","
                Gemma Arterton
            ","
                Elizabeth Debicki
            ","
                Isabella Rossellini
            ","
                Rupert Penry-Jones
            ","
                Peter Ferdinando
            ","
                Emerald Fennell
            ",Vita & Virginia,NA,"Vita & Virginia takes a well-acted and initially intriguing look at the relationship between its real-life protagonists, but is undone by unsatisfying storytelling.","
                        
                        Drama, 
                        
                        Romance
                        
                    ",41,87,63,59,137887,5.55,4.82,20,3.55,37,22,151,https://www.rottentomatoes.com/m/vita_and_virginia
"
                A reserved Mongolian bride diagnosed with a debilitating back injury enters into an unusual agreement with her disabled husband in Lunar Eclipse director Wang Quan'an's Golden Berlin Bear-winning entry into the 2006 Berlin International Film Festival. Peasant Tuya (Yu Nan) is a happily married mother of two whose husband Bater is permanently disabled. One day, after hard-working Tuya collapses in the fields while straining to perform her rigorous duties, the local doctor diagnoses her with a lumbar dislocation. Subsequently unable to care for her invalid husband, Tuya and Bater agree to divorce so that the ailing woman can wed a husband capable of caring for both of them. Though several suitors throw their hat into the ring upon hearing that Tuya is available, each is immediately put off upon learning that Bater is part of the deal as well. The only man who seems willing to consider caring for both is divorced oil tycoon Baolier, who, as a smitten young schoolboy, was once good friends with the kindly Tuya. When a sudden tragedy strikes, threatening Bater's life, however, Baolier's true intentions open the door for Tuya's cuckolded neighbor Sen'ge to step in and save the day. At first simply thankful for the benevolent intervention of the shy but likable Sen'ge, Tuya slowly begins to realize just how deep the lovelorn Sen'ge's feelings for her truly run.
            ","NR
                    ",Wang Quan'an,NA,NA,Lu Wei,Wang Quan'an,NA,NA,"Sep 21, 2006
                        ","Oct 28, 2008
                        ","
                            96 minutes
                        ","
                        Music Box Films
                    ","
                Nan Yu
            ","
                Suhe Bater
            ","
                Deng Ba Te Er
            ","
                Sen Ge
            ","
                Peng Hongxiang
            ","
                Zhaya
            ",Tuya's Marriage,NA,"The breathtaking landscapes of Inner Mongolia are a powerful backdrop for this quietly intense, dryly comical film.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",92,39,83,1,132033,7.18,6.94,16,3.89,297,60,195,https://www.rottentomatoes.com/m/tuyas_marriage_2006
"
                Cary Grant made his last film appearance before retiring from the screen in this agreeable piece of fluff based on the 1943 comedy The More the Merrier, which dealt with the romantic complications inherent in the housing shortage in Washington D.C. during World War II. In Walk, Don't Run, the story is updated to a housing shortage in Tokyo during the Olympic Games of 1964. British industrialist Sir William Rutland (Cary Grant) arrives in Tokyo two days before the start of the games and cannot find any suitable accommodations. As a result, he answers an ad for an ""apartment to share"" and convinces the occupant, Christine Easton (Samantha Eggar), to rent a room to him. The next day he meets the handsome Steve Davis (Jim Hutton), a member of the United States Olympic walking team. Steve also needs a room and convinces Christine to take him on as a second tenant. After meeting Christine's pompous fianc, Julius D. Haversack (John Standing), Rutland begins to ply his matchmaking skills in an effort to get Christine and Steve to fall in love with each other.
            ","NR
                    ",Charles Walters,NA,NA,Sol Saks,Robert Russell,NA,NA,"Jun 29, 1966
                        ","Apr 29, 2003
                        ","
                            114 minutes
                        ","
                        Sony Pictures Entertainment
                    ","
                Cary Grant
            ","
                Samantha Eggar
            ","
                Jim Hutton
            ","
                Miiko Taka
            ","
                John Standing
            ","
                Ted Hartley
            ","Walk, Don't Run",NA,No consensus yet.,"
                        
                        Comedy, 
                        
                        Romance
                        
                    ",83,6,70,3,132475,7,0,0,3.72,195,82,470,https://www.rottentomatoes.com/m/walk_dont_run
"
                Tim Burton's Edward Scissorhands opens as an eccentric inventor (Vincent Price) lovingly assembles a synthetic youth named Edward (Johnny Depp). Edward has all the essential ingredients for today's standard body, with the exception of a pair of hands. For what is initially thought to be a temporary period, he is fitted with long, scissor-like extremities that, while able to trim a mean hedge, are hardly conducive to day-to-day life. When the kindly inventor dies, however, Edward is left lonely and cursed with some very heavy metal for hands. He is eventually taken in by Peg Boggs (Dianne Weist), an Avon lady who takes pity on him after seeing his bleak existence. Edward, in spite of his inherent ability to slay anyone he comes across, is a gentle soul whose only wish is to be loved. His impromptu family has, at best, a limited understanding of Edward, but he finds himself drawn to Peg's weary but sympathetic daughter, Kim (Winona Ryder), who is dating Jim (Anthony Michael Hall), the neighborhood bully. Meanwhile, Edward finds himself a local celebrity after the town realizes that his talents include creative hedge trimming and an unrivaled ability to cut hair. His so-called friends are proven fair-weather when Edward is accused of a crime, after which his only supporters are Peg and Kim. ~ Tracie Cooper, Rovi
            ","PG-13
                    ",Tim Burton,NA,NA,Caroline Thompson,Tim Burton,NA,NA,"Dec 7, 1990
                        ","Dec 18, 2001
                        ","
                            100 minutes
                        ","
                        20th Century Fox
                    ","
                Johnny Depp
            ","
                Winona Ryder
            ","
                Dianne Wiest
            ","
                Anthony Michael Hall
            ","
                Kathy Baker
            ","
                Robert Oliveri
            ",Edward Scissorhands,NA,"The first collaboration between Johnny Depp and Tim Burton, Edward Scissorhands is a magical modern fairy tale with gothic overtones and a sweet center.","
                        
                        Drama, 
                        
                        Science Fiction & Fantasy, 
                        
                        Romance
                        
                    ",90,59,91,1,133982,7.67,6.68,11,4.28,96619,9819,71738,https://www.rottentomatoes.com/m/edward_scissorhands
"
                Based on Anna Todd's best-selling novel which became a publishing sensation on social storytelling platform Wattpad, AFTER follows Tessa (Langford), a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart, as she enters her first semester in college. Armed with grand ambitions for her future, her guarded world opens up when she meets the dark and mysterious Hardin Scott (Tiffin), a magnetic, brooding rebel who makes her question all she thought she knew about herself and what she wants out of life.
            ","PG-13 (for sexual content and some college partying)
                    ",Jenny Gage,NA,NA,Susan McMartin,Tamara Chestna,Jenny Gage,Tom Betterton,"Apr 12, 2019
                        ","Jul 9, 2019
                        ","
                            106 minutes
                        ","
                        Aviron Pictures
                    ","
                Josephine Langford
            ","
                Hero Fiennes Tiffin
            ","
                Selma Blair
            ","
                Jennifer Beals
            ","
                Peter Gallagher
            ","
                Meadow Williams
            ",After,NA,"Tepid and tired, After's fun flourishes are let down by its generic story.","
                        
                        Drama, 
                        
                        Romance
                        
                    ",17,35,70,2,141756,3.57,2.95,7,3.75,1752,736,1231,https://www.rottentomatoes.com/m/after_2019
"
                A woman finds herself drafted into the battle of finding the perfect man in this romantic comedy. Sarah Nolan (Diane Lane) is a kindergarten teacher in her mid-thirties who is still dealing with the emotional aftermath of her divorce eight months ago. While her sisters, Christine (Ali Hillis) and Carol (Elizabeth Perkins), both think Sarah needs to start dating again, Sarah herself isn't so sure. Carol decides to force the issue by posting Sarah's photo and profile on an Internet dating site, and soon a number of seemingly eligible bachelors are sending her e-mails in hopes of a date. However, nearly every man she meets turns out to be a loser, with the exception of Jake (John Cusack), who is smart, good looking, and even brings along a dog for their walk in the park (though he doesn't tell her the pooch was borrowed for the occasion). However, Sarah also makes the acquaintance of Bob (Dermot Mulroney), the divorced father of one of her students, and she finds herself having to choose between two potentially worthwhile men. Meanwhile, Sarah's widowed father, Bill (Christopher Plummer), decides to give Internet dating a try, and lands himself a new steady in Dolly (Stockard Channing). Must Love Dogs is based on the best-selling novel of the same title by Claire Cook.
            ","PG-13 (for sexual content)
                    ",Gary David Goldberg,NA,NA,Gary David Goldberg,NA,NA,NA,"Jul 29, 2005
                        ","Dec 20, 2005
                        ","
                            98 minutes
                        ","
                        Warner Bros. Pictures
                    ","
                Diane Lane
            ","
                John Cusack
            ","
                Elizabeth Perkins
            ","
                Christopher Plummer
            ","
                Dermot Mulroney
            ","
                Stockard Channing
            ","
                                Must Love Dogs
                            ",2005,"Despite good work from its likable leads, the romantic comedy Must Love Dogs is too predictable.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",36,150,50,197,141398,5,5.11,35,3.26,3088,3051,27391,https://www.rottentomatoes.com/m/must_love_dogs
"
                Chiyoko Fujiwara was once a major movie star who dominated the Japanese cinema world. Thirty years ago, she abruptly disappeared from the screen and from public view. One of her greatest admirers, Genya Tachibana, is a documentary filmmaker who has traveled to the isolated mountain lodge where she makes her home to interview her. There, he presents her with an old key, and as if the key had opened a door to her memories, Chiyoko starts telling the story of her life, interweaving moments from her past and future and passing through the boundary between reality and the movies that had made up so much of her life.As her story unfolds, Chiyoko seems to transcend time and space, traveling freely through the corridors of fictional movies and reality. Chiyoko was born when the Great Earthquake hit Tokyo in 1923, as war is looming in Imperial Japan. At a very young age, she is discovered as an actress, and soon becomes one of Japan's most popular stars. Over the course of her career, her movies and her roles encompass all the epochs of Japanese history, bringing her and her audience back more than five hundred years, and then moving chronologically through the centuries to the present and beyond. Chiyoko's first major role finds her in the Warring States Period of the 15th and 16th centuries, where we see her as a princess in a burning castle tower. Her movies swiftly carry her into the Edo Period (1603 - 1868), when the Shogun ruled the country. In one moment, she is portraying a ninja fighting against samurais, but another role transforms her into an innocent local girl who confronts a group of elite samurai guards. She runs away, only to find herself being arrested in a scene set against the backdrop of Japan's Meiji Period (1868 - 1912), at the dawn of a new era when the power of the Emperor was restored. Chiyoko escapes, but in her next movie, we find her in the pre-World War II and war-torn decades of the Showa Period (1912 - 1945). As Chiyoko chronicles her life and career, we come to learn that not only was Chiyoko an icon of the Japanese cinema, but her roles also represented feminine icons of Japanese history.Through each role and in every era, Chiyoko has only one wish-to see her first love, an injured artist and painter she had helped escape from government authorities as a girl. Chiyoko risks everything to hide the mysterious stranger in her storage house. Before she can learn his identity and mission, however, he leaves her...but not before he presents her with the all-important key. From that moment on, she determinedly keeps running-in real life, and in her movies-believing that they will meet again and she will learn the true meaning of the key.As her identity changes with each movie role, so does that of her true love. Yet Chiyoko keeps running after him through the passages of time. Wherever she goes, she also must battle her enemies: a man with a scar and a rival actress, both of whom continue to change their appearances according to the time periods and settings of the movies that make up Chiyoko's life.The two filmmakers, Genya Tachibana and his cameraman Kyoji Ida, become so immersed in Chiyoko's story that they are amazed to find themselves actually witnessing the events as she describes them. To the astonishment of his cameraman, Tachibana is not only present, but has become a character in her movies, appearing to rescue her whenever she is in danger. Chiyoko keeps running through the centuries in pursuit of the ""love of her life,"" as if she had lived for 1000 years. In what appears to be her final role, seemingly in the future, she rockets to the moon, leaving us to wonder what adventures await her there. -- (C) Go Fish Pictures
            ","PG (for thematic elements, violence and brief mild language)
                    ",Satoshi Kon,NA,NA,Satoshi Kon,Sadayuki Murai,NA,NA,"Jan 1, 2001
                        ","Oct 28, 2003
                        ","
                            87 minutes
                        ","
                        Go Fish Pictures
                    ","
                Miyoko Shji
            ","
                Mami Koyama
            ","
                Fumiko Orikasa
            ","
                Shouzou Iizuka
            ","
                Masaya Onosaka
            ","
                Shouko Tsuda
            ",Millennium Actress (Sennen joy),NA,The story of an aging movie actress' complicated personal saga unfolds in this sophisticated anime film that deftly blurs memory and make-believe into a meditation on the nature of cinema itself.,"
                        
                        Animation, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",93,56,90,13,141506,7.65,7.64,16,4.27,2197,244,2552,https://www.rottentomatoes.com/m/millennium_actress_2001
"
                An Affair to Remember, director Leo McCarey's scene-for-scene remake of his own 1939 film Love Affair, isn't really an improvement on the original, but it's equally as enjoyable. Cary Grant and Deborah Kerr, high-profile types both engaged to be married to other people, meet and fall in love during an ocean voyage. To test the depth of their commitment to each other, Grant and Kerr promise that, if they're still in love at the end of six months, they will meet again at the top of the Empire State Building. Clips from An Affair to Remember were used as ""reference points"" throughout the 1993 romantic comedy Sleepless in Seattle, which likewise concluded atop the Empire State Building. Disproving the theory that ""Third Time's the Charm,"" Warren Beatty attempted to remake Affair to Remember, again titled Love Affair, in 1994. ~ Hal Erickson, Rovi
            ","G
                    ",Leo McCarey,NA,NA,Delmer Daves,Leo McCarey,Donald Ogden Stewart,NA,"Jul 11, 1957
                        ","Jan 15, 2008
                        ","
                            115 minutes
                        ","
                        Twentieth Century Fox Home Entertainment
                    ","
                Cary Grant
            ","
                Deborah Kerr
            ","
                Richard Denning
            ","
                Cathleen Nesbitt
            ","
                Matt Moore
            ","
                Neva Patterson
            ","
                                An Affair to Remember
                            ",1957,"There's not too much to it besides Cary Grant and Deborah Kerr, but that's still enough to make this An Affair to Remember.","
                        
                        Classics, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",63,30,87,37,133516,6.4,5,2,4.23,4691,709,5299,https://www.rottentomatoes.com/m/affair_to_remember
"
                In a biting romantic comedy, Rob Gordon is the owner of a semi-failing record store in Chicago, where he sells music the old-fashioned way -- on vinyl. He's a self-professed music junkie who spends his days at Championship Vinyl with his two employees, Dick and Barry. Although they have an encyclopedic knowledge of pop music and are consumed with the music scene, it's of no help to Rob, whose needle skips the love groove when his long-time girlfriend, Laura, walks out on him. As he examines his failed attempts at romance and happiness, the process finds him being dragged, kicking and screaming, into adulthood.
            ","R (for language and some sexuality)
                    ",Stephen Frears,NA,NA,Scott Rosenberg,D.V. De Vincentis,NA,NA,"Mar 31, 2000
                        ","Sep 19, 2000
                        ","
                            113 minutes
                        ","
                        Buena Vista Pictures
                    ","
                John Cusack
            ","
                Iben Hjejle
            ","
                Todd Louiso
            ","
                Jack Black
            ","
                Lisa Bonet
            ","
                Joan Cusack
            ",High Fidelity,NA,The deft hand of director Stephen Frears and strong performances by the ensemble cast combine to tell an entertaining story with a rock-solid soundtrack.,"
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",91,165,90,211,141426,7.63,7.2,46,4.2,31411,3629,25309,https://www.rottentomatoes.com/m/1095420-high_fidelity
"
                A young African-American couple navigates the tricky paths of romance and athletics in this drama. Quincy McCall (Omar Epps) and Monica Wright (Sanaa Lathan) grew up in the same neighborhood and have known each other since childhood. As they grow into adulthood, they fall in love, but they also share another all-consuming passion: basketball. They've followed the game all their lives and have no small amount of talent on the court. As Quincy and Monica struggle to make their relationship work, they follow separate career paths though high school and college basketball and, they hope, into stardom in big-league professional ball. Love and Basketball was the first feature film for writer/director Gina Prince-Bythewood, who previously helmed several comedy specials for Dave Chappelle. Spike Lee co-produced. ~ Mark Deming, Rovi
            ","PG-13 (for sexuality and language)
                    ",Gina Prince-Bythewood,NA,NA,Gina Prince-Bythewood,NA,NA,NA,"Jan 26, 2000
                        ","Oct 10, 2000
                        ","
                            124 minutes
                        ","
                        New Line Cinema
                    ","
                Sanaa Lathan
            ","
                Omar Epps
            ","
                Dennis Haysbert
            ","
                Debbi Morgan
            ","
                Alfre Woodard
            ","
                Harry Lennix
            ","
                                Love and Basketball
                            ",2000,Confident directing and acting deliver an insightful look at young athletes.,"
                        
                        Drama, 
                        
                        Romance
                        
                    ",83,92,95,186,140059,6.67,6.8,34,4.64,24311,1271,17129,https://www.rottentomatoes.com/m/love_and_basketball
"
                Leslie Caron plays Gigi, a young girl raised by two veteran Parisian courtesans (Hermione Gingold and Isabel Jeans) to be the mistress of wealthy young Gaston (Louis Jourdan). When Gaston falls in love with Gigi and asks her to be his wife, Jeans is appalled: never has anyone in their family ever stooped to anything so bourgeois as marriage! Weaving in and out of the story is Maurice Chevalier as an aging boulevardier who, years earlier, had been in love with Gingold's character. Chevalier gets most of the best Lerner & Loewe tunes, including Thank Heaven for Little Girls, I'm Glad I'm Not Young Any More, and his matchless duet with Gingold, I Remember it Well. Caron's best number (dubbed by Betty Wand) is The Night They Invented Champagne while Jourdan gets the honor of introducing the title song. Filmed on location in Paris, Gigi won several Oscars, including Best Picture; it also represented the successful American movie comeback of Chevalier, who thanks to this film was ""forgiven"" for his reputed collaboration with the Nazis during World War II. ~ Hal Erickson, Rovi
            ","G
                    ",Vincente Minnelli,NA,NA,Alan Jay Lerner,Frederick Loewe,NA,NA,"May 1, 1958
                        ","Apr 27, 1999
                        ","
                            116 minutes
                        ","
                        MGM Home Entertainment
                    ","
                Leslie Caron
            ","
                Louis Jourdan
            ","
                Maurice Chevalier
            ","
                Hermione Gingold
            ","
                Eva Gabor
            ","
                Isabel Jeans
            ","
                                Gigi
                            ",1958,"It may not be one of Vincente Minnelli's best, but the charming and flawlessly acted Gigi still offers enough visual and musical treats to satisfy.","
                        
                        Classics, 
                        
                        Comedy, 
                        
                        Musical & Performing Arts, 
                        
                        Romance
                        
                    ",80,35,74,20,132978,7.53,8.75,8,3.84,1951,682,2617,https://www.rottentomatoes.com/m/gigi
"
                Spike Lee's breakthrough independent feature, shot in fifteen days on a budget of $175,000, ushered in (along with Jim Jarmusch's Stranger Than Paradise) the American independent film movement of the 1980s. It was also a groundbreaking film for African-American filmmakers and a welcome change in the representation of blacks in American cinema, depicting men and women of color not as pimps and whores, but as intelligent, upscale urbanites. Lee's slight tale, which carries much psychological and historical baggage, concerns Nola Darling (Tracy Camila Johns), a young, self-assured Brooklyn woman who juggles three boyfriends -- the polite and well-meaning Jamie Overstreet (Tommy Redmond Hicks), the self-obsessed male model Greer Childs (John Canada Terrell), and the comical bicycle messenger Mars Blackmon (Spike Lee). Nola doesn't want to commit to any of her boyfriends, cherishing her personal freedom. But as their relationships with Nola grow, each man wants her for himself.
            ","R (adult situations/language, nudity)
                    ",Spike Lee,NA,NA,Spike Lee,NA,NA,NA,"Aug 8, 1986
                        ","Jan 15, 2008
                        ","
                            85 minutes
                        ","
                        Twentieth Century Fox Home Entertainment
                    ","
                Spike Lee
            ","
                Tracy Camilla Johns
            ","
                Tracy Camila Johns
            ","
                John Canada Terrell
            ","
                Tommy Redmond Hicks
            ","
                John Terrell
            ",She's Gotta Have It,NA,"With She's Gotta Have It, Spike Lee delivered his bracing first shot across Hollywood's bow -- and set the template for the groundbreaking act to follow.","
                        
                        Comedy, 
                        
                        Romance
                        
                    ",91,32,73,6,132013,7.03,5.88,4,3.69,622,232,779,https://www.rottentomatoes.com/m/shes_gotta_have_it
"
                Director Ken Loach and writer Paul Laverty team up again for the romantic drama Ae Fond Kiss. The filmmaking team's third film set in Glasgow, this story involves a mixed-race relationship that causes problems for all involved. Casim Khan (Atta Yaqub) lives with his Punjabi-born Muslim family in Scotland. He wants to open a nightclub with pal Hammid (Shy Ramsan), but his parents have arranged for him to marry his cousin Jasmine (Sunna Mirza). Then he meets Irish schoolteacher Roisin Hanlon (Eva Birthistle), whom he quickly falls for. After calling off his family-approved engagement, Casim is ostracized by his father, Tariq (Ahmad Riaz). Meanwhile, Roisin runs into a concerned priest (Gerard Kelly) when she tries to get a job at a Catholic school. Ae Fond Kiss won several prizes at the Berlin Film Festival in 2004.
            ","R (for some strong sexuality and language)
                    ",Ken Loach,NA,NA,Paul Laverty,NA,NA,NA,"Jul 14, 2004
                        ","Mar 15, 2005
                        ","
                            104 minutes
                        ","
                        Castle Hill Productions
                    ","
                Atta Yaqub
            ","
                Eva Birthistle
            ","
                Ahmad Riaz
            ","
                Emma Friel
            ","
                Shabana Bakhsh
            ","
                Shamshad Akhtar
            ",A Fond Kiss,NA,No consensus yet.,"
                        
                        Drama, 
                        
                        Romance
                        
                    ",88,26,76,4,135765,7.35,7.8,5,3.79,595,183,443,https://www.rottentomatoes.com/m/a_fond_kiss
